bioguide,firstname,lastname,birthday,state,party,start_date,end_date
B001239,James,Barrett,1961-02-14,SC,Republican,2009-01-06,2010-12-22,Yes
B001253,Melissa,Bean,1962-01-22,IL,Democrat,2005-01-04,2006-12-09,No
B001253,Melissa,Bean,1962-01-22,IL,Democrat,2007-01-04,2009-01-03,Yes
B001253,Melissa,Bean,1962-01-22,IL,Democrat,2009-01-06,2010-12-22,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,1997-01-07,1998-12-19,No
B000420,Robert,Berry,1942-08-27,AR,Democrat,1999-01-06,2000-12-15,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,2001-01-03,2002-11-22,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,2003-01-07,2004-12-09,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,2005-01-04,2006-12-09,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,2007-01-04,2009-01-03,Yes
B000420,Robert,Berry,1942-08-27,AR,Democrat,2009-01-06,2010-12-22,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,1973-01-03,1978-10-15,No
B000444,Joseph,Biden,1942-11-20,DE,Democrat,1979-01-15,1984-10-12,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,1985-01-03,1990-10-28,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,1991-01-03,1996-10-04,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,1997-01-07,2002-11-22,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,2003-01-07,2009-01-03,Yes
B000444,Joseph,Biden,1942-11-20,DE,Democrat,2009-01-06,2009-01-15,Yes
B001263,John,Boccieri,1969-10-05,OH,Democrat,2009-01-06,2010-12-22,No
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1983-01-03,1984-10-12,No
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1985-01-03,1986-10-18,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1987-01-06,1988-10-22,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1989-01-03,1990-10-28,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1991-01-03,1992-10-09,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1993-01-05,1994-12-01,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1995-01-04,1996-10-04,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1997-01-07,1998-12-19,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,1999-01-06,2000-12-15,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,2001-01-03,2002-11-22,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,2003-01-07,2004-12-09,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,2005-01-04,2006-12-09,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,2007-01-04,2009-01-03,Yes
B000657,Frederick,Boucher,1946-08-01,VA,Democrat,2009-01-06,2010-12-22,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,1997-01-07,1998-12-19,No
B000716,Allen,Boyd,1945-06-06,FL,Democrat,1999-01-06,2000-12-15,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,2001-01-03,2002-11-22,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,2003-01-07,2004-12-09,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,2005-01-04,2006-12-09,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,2007-01-04,2009-01-03,Yes
B000716,Allen,Boyd,1945-06-06,FL,Democrat,2009-01-06,2010-12-22,Yes
B001264,Bobby,Bright,1952-07-21,AL,Democrat,2009-01-06,2010-12-22,No
B001235,Henry,Brown,1935-12-20,SC,Republican,2001-01-03,2002-11-22,No
B001235,Henry,Brown,1935-12-20,SC,Republican,2003-01-07,2004-12-09,Yes
B001235,Henry,Brown,1935-12-20,SC,Republican,2005-01-04,2006-12-09,Yes
B001235,Henry,Brown,1935-12-20,SC,Republican,2007-01-04,2009-01-03,Yes
B001235,Henry,Brown,1935-12-20,SC,Republican,2009-01-06,2010-12-22,Yes
B001247,Virginia,Brown-Waite,1943-10-05,FL,Republican,2003-01-07,2004-12-09,No
B001247,Virginia,Brown-Waite,1943-10-05,FL,Republican,2005-01-04,2006-12-09,Yes
B001247,Virginia,Brown-Waite,1943-10-05,FL,Republican,2007-01-04,2009-01-03,Yes
B001247,Virginia,Brown-Waite,1943-10-05,FL,Republican,2009-01-06,2010-12-22,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,1993-01-05,1994-12-01,No
B001203,Stephen,Buyer,1958-11-26,IN,Republican,1995-01-04,1996-10-04,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,1997-01-07,1998-12-19,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,1999-01-06,2000-12-15,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,2001-01-03,2002-11-22,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,2003-01-07,2004-12-09,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,2005-01-04,2006-12-09,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,2007-01-04,2009-01-03,Yes
B001203,Stephen,Buyer,1958-11-26,IN,Republican,2009-01-06,2010-12-22,Yes
C001079,Anh,Cao,1967-03-13,LA,Republican,2009-01-06,2010-12-22,No
C001065,Christopher,Carney,1959-03-02,PA,Democrat,2007-01-04,2009-01-03,No
C001065,Christopher,Carney,1959-03-02,PA,Democrat,2009-01-06,2010-12-22,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,1993-01-05,1994-12-01,No
C000243,Michael,Castle,1939-07-02,DE,Republican,1995-01-04,1996-10-04,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,1997-01-07,1998-12-19,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,1999-01-06,2000-12-15,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,2001-01-03,2002-11-22,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,2003-01-07,2004-12-09,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,2005-01-04,2006-12-09,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,2007-01-04,2009-01-03,Yes
C000243,Michael,Castle,1939-07-02,DE,Republican,2009-01-06,2010-12-22,Yes
C001074,Travis,Childers,1958-03-29,MS,Democrat,2008-05-20,2009-01-03,No
C001074,Travis,Childers,1958-03-29,MS,Democrat,2009-01-06,2010-12-22,Yes
D000608,Kathleen,Dahlkemper,1957-12-10,PA,Democrat,2009-01-06,2010-12-22,No
D000602,Artur,Davis,1967-10-09,AL,Democrat,2003-01-07,2004-12-09,No
D000602,Artur,Davis,1967-10-09,AL,Democrat,2005-01-04,2006-12-09,Yes
D000602,Artur,Davis,1967-10-09,AL,Democrat,2007-01-04,2009-01-03,Yes
D000602,Artur,Davis,1967-10-09,AL,Democrat,2009-01-06,2010-12-22,Yes
D000599,Lincoln,Davis,1943-09-13,TN,Democrat,2003-01-07,2004-12-09,No
D000599,Lincoln,Davis,1943-09-13,TN,Democrat,2005-01-04,2006-12-09,Yes
D000599,Lincoln,Davis,1943-09-13,TN,Democrat,2007-01-04,2009-01-03,Yes
D000599,Lincoln,Davis,1943-09-13,TN,Democrat,2009-01-06,2010-12-22,Yes
D000168,Nathan,Deal,1942-08-25,GA,Democrat,1993-01-05,1994-12-01,No
D000168,Nathan,Deal,1942-08-25,GA,Democrat-turned-Republican,1995-01-04,1996-10-04,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,1997-01-07,1998-12-19,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,1999-01-06,2000-12-15,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,2001-01-03,2002-11-22,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,2003-01-07,2004-12-09,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,2005-01-04,2006-12-09,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,2007-01-04,2009-01-03,Yes
D000168,Nathan,Deal,1942-08-25,GA,Republican,2009-01-06,2010-03-22,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,1997-01-07,1998-12-19,No
D000210,William,Delahunt,1941-07-18,MA,Democrat,1999-01-06,2000-12-15,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,2001-01-03,2002-11-22,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,2003-01-07,2004-12-09,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,2005-01-04,2006-12-09,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,2007-01-04,2009-01-03,Yes
D000210,William,Delahunt,1941-07-18,MA,Democrat,2009-01-06,2010-12-22,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,1993-01-05,1994-12-01,No
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,1995-01-04,1996-10-04,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,1997-01-07,1998-12-19,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,1999-01-06,2000-12-15,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,2001-01-03,2002-11-22,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,2003-01-07,2004-12-09,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,2005-01-04,2006-12-09,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,2007-01-04,2009-01-03,Yes
D000299,Lincoln,Diaz-Balart,1954-08-13,FL,Republican,2009-01-06,2010-12-22,Yes
D000609,Steve,Driehaus,1966-06-24,OH,Democrat,2009-01-06,2010-12-22,No
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,1991-01-03,1992-10-09,No
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,1993-01-05,1994-12-01,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,1995-01-04,1996-10-04,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,1997-01-07,1998-12-19,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,1999-01-06,2000-12-15,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,2001-01-03,2002-11-22,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,2003-01-07,2004-12-09,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,2005-01-04,2006-12-09,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,2007-01-04,2009-01-03,Yes
E000063,Thomas,Edwards,1951-11-24,TX,Democrat,2009-01-06,2010-12-22,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,1993-01-05,1994-12-01,No
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,1995-01-04,1996-10-04,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,1997-01-07,1998-12-19,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,1999-01-06,2000-12-15,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,2001-01-03,2002-11-22,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,2003-01-07,2004-12-09,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,2005-01-04,2006-12-09,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,2007-01-04,2009-01-03,Yes
E000092,Vernon,Ehlers,1934-02-06,MI,Republican,2009-01-06,2010-12-22,Yes
E000289,Brad,Ellsworth,1958-09-11,IN,Democrat,2007-01-04,2009-01-03,No
E000289,Brad,Ellsworth,1958-09-11,IN,Democrat,2009-01-06,2010-12-22,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,1997-01-07,1998-12-19,No
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,1999-01-06,2000-12-15,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,2001-01-03,2002-11-22,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,2003-01-07,2004-12-09,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,2005-01-04,2006-12-09,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,2007-01-04,2009-01-03,Yes
E000226,Bob,Etheridge,1941-08-07,NC,Democrat,2009-01-06,2010-12-22,Yes
F000453,Mary,Fallin,1954-12-09,OK,Republican,2007-01-04,2009-01-03,No
F000453,Mary,Fallin,1954-12-09,OK,Republican,2009-01-06,2010-12-22,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1985-01-03,1986-10-18,No
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1987-01-06,1988-10-22,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1989-01-03,1990-10-28,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1991-01-03,1992-10-09,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1993-01-05,1994-12-01,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1995-01-04,1996-10-04,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1997-01-07,1998-12-19,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,1999-01-06,2000-12-15,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,2001-01-03,2002-11-22,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,2003-01-07,2004-12-09,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,2005-01-04,2006-12-09,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,2007-01-04,2009-01-03,Yes
G000309,Barton,Gordon,1949-01-24,TN,Democrat,2009-01-06,2010-12-22,Yes
G000557,Parker,Griffith,1942-08-06,AL,Republican,2009-01-06,2010-12-22,No
H001039,John,Hall,1948-07-23,NY,Democrat,2007-01-04,2009-01-03,No
H001039,John,Hall,1948-07-23,NY,Democrat,2009-01-06,2010-12-22,Yes
H001044,Deborah,Halvorson,1958-03-01,IL,Democrat,2009-01-06,2010-12-22,No
H001040,Phil,Hare,1949-02-21,IL,Democrat,2007-01-04,2009-01-03,No
H001040,Phil,Hare,1949-02-21,IL,Democrat,2009-01-06,2010-12-22,Yes
H001037,Stephanie,Herseth Sandlin,1970-12-03,SD,Democrat,2004-06-03,2004-12-09,No
H001037,Stephanie,Herseth Sandlin,1970-12-03,SD,Democrat,2005-01-04,2006-12-09,Yes
H001037,Stephanie,Herseth Sandlin,1970-12-03,SD,Democrat,2007-01-04,2009-01-03,Yes
H001037,Stephanie,Herseth Sandlin,1970-12-03,SD,Democrat,2009-01-06,2010-12-22,Yes
H001030,Baron,Hill,1953-06-23,IN,Democrat,1999-01-06,2000-12-15,No
H001030,Baron,Hill,1953-06-23,IN,Democrat,2001-01-03,2002-11-22,Yes
H001030,Baron,Hill,1953-06-23,IN,Democrat,2003-01-07,2004-12-09,Yes
H001030,Baron,Hill,1953-06-23,IN,Democrat,2007-01-04,2009-01-03,No
H001030,Baron,Hill,1953-06-23,IN,Democrat,2009-01-06,2010-12-22,Yes
H001043,Paul,Hodes,1951-03-21,NH,Democrat,2007-01-04,2009-01-03,No
H001043,Paul,Hodes,1951-03-21,NH,Democrat,2009-01-06,2010-12-22,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,1993-01-05,1994-12-01,No
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,1995-01-04,1996-10-04,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,1997-01-07,1998-12-19,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,1999-01-06,2000-12-15,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,2001-01-03,2002-11-22,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,2003-01-07,2004-12-09,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,2005-01-04,2006-12-09,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,2007-01-04,2009-01-03,Yes
H000676,Peter,Hoekstra,1953-10-30,MI,Republican,2009-01-06,2010-12-22,Yes
I000023,Bob,Inglis,1959-10-11,SC,Republican,1993-01-05,1994-12-01,No
I000023,Bob,Inglis,1959-10-11,SC,Republican,1995-01-04,1996-10-04,Yes
I000023,Bob,Inglis,1959-10-11,SC,Republican,1997-01-07,1998-12-19,Yes
I000023,Bob,Inglis,1959-10-11,SC,Republican,2005-01-04,2006-12-09,No
I000023,Bob,Inglis,1959-10-11,SC,Republican,2007-01-04,2009-01-03,Yes
I000023,Bob,Inglis,1959-10-11,SC,Republican,2009-01-06,2010-12-22,Yes
K000365,Steve,Kagen,1949-12-12,WI,Democrat,2007-01-04,2009-01-03,No
K000365,Steve,Kagen,1949-12-12,WI,Democrat,2009-01-06,2010-12-22,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1985-01-03,1986-10-18,No
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1987-01-06,1988-10-22,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1989-01-03,1990-10-28,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1991-01-03,1992-10-09,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1993-01-05,1994-12-01,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1995-01-04,1996-10-04,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1997-01-07,1998-12-19,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,1999-01-06,2000-12-15,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,2001-01-03,2002-11-22,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,2003-01-07,2004-12-09,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,2005-01-04,2006-12-09,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,2007-01-04,2009-01-03,Yes
K000008,Paul,Kanjorski,1937-04-02,PA,Democrat,2009-01-06,2010-12-22,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,1995-01-04,1996-10-04,No
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,1997-01-07,1998-12-19,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,1999-01-06,2000-12-15,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,2001-01-03,2002-11-22,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,2003-01-07,2004-12-09,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,2005-01-04,2006-12-09,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,2007-01-04,2009-01-03,Yes
K000113,Patrick,Kennedy,1967-07-14,RI,Democrat,2009-01-06,2010-12-22,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,1997-01-07,1998-12-19,No
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,1999-01-06,2000-12-15,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,2001-01-03,2002-11-22,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,2003-01-07,2004-12-09,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,2005-01-04,2006-12-09,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,2007-01-04,2009-01-03,Yes
K000180,Carolyn,Kilpatrick,1945-06-25,MI,Democrat,2009-01-06,2010-12-22,Yes
K000372,Mary Jo,Kilroy,1949-04-30,OH,Democrat,2009-01-06,2010-12-22,No
K000366,Ron,Klein,1957-07-10,FL,Democrat,2007-01-04,2009-01-03,No
K000366,Ron,Klein,1957-07-10,FL,Democrat,2009-01-06,2010-12-22,Yes
K000370,Suzanne,Kosmas,1944-02-25,FL,Democrat,2009-01-06,2010-12-22,No
K000371,Frank,Kratovil,1968-05-29,MD,Democrat,2009-01-06,2010-12-22,No
L000321,John,Linder,1942-09-09,GA,Republican,1993-01-05,1994-12-01,No
L000321,John,Linder,1942-09-09,GA,Republican,1995-01-04,1996-10-04,Yes
L000321,John,Linder,1942-09-09,GA,Republican,1997-01-07,1998-12-19,Yes
L000321,John,Linder,1942-09-09,GA,Republican,1999-01-06,2000-12-15,Yes
L000321,John,Linder,1942-09-09,GA,Republican,2001-01-03,2002-11-22,Yes
L000321,John,Linder,1942-09-09,GA,Republican,2003-01-07,2004-12-09,Yes
L000321,John,Linder,1942-09-09,GA,Republican,2005-01-04,2006-12-09,Yes
L000321,John,Linder,1942-09-09,GA,Republican,2007-01-04,2009-01-03,Yes
L000321,John,Linder,1942-09-09,GA,Republican,2009-01-06,2010-12-22,Yes
M001172,Betsy,Markey,1956-04-27,CO,Democrat,2009-01-06,2010-12-22,No
M001146,James,Marshall,1948-03-31,GA,Democrat,2003-01-07,2004-12-09,No
M001146,James,Marshall,1948-03-31,GA,Democrat,2005-01-04,2006-12-09,Yes
M001146,James,Marshall,1948-03-31,GA,Democrat,2007-01-04,2009-01-03,Yes
M001146,James,Marshall,1948-03-31,GA,Democrat,2009-01-06,2010-12-22,Yes
M001173,Eric,Massa,1959-09-16,NY,Democrat,2009-01-06,2010-03-08,No
M000472,John,McHugh,1948-09-29,NY,Republican,1993-01-05,1994-12-01,No
M000472,John,McHugh,1948-09-29,NY,Republican,1995-01-04,1996-10-04,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,1997-01-07,1998-12-19,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,1999-01-06,2000-12-15,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,2001-01-03,2002-11-22,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,2003-01-07,2004-12-09,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,2005-01-04,2006-12-09,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,2007-01-04,2009-01-03,Yes
M000472,John,McHugh,1948-09-29,NY,Republican,2009-01-06,2009-09-21,Yes
M001174,Michael,McMahon,1957-09-12,NY,Democrat,2009-01-06,2010-12-22,No
M001148,Kendrick,Meek,1966-09-06,FL,Democrat,2003-01-07,2004-12-09,No
M001148,Kendrick,Meek,1966-09-06,FL,Democrat,2005-01-04,2006-12-09,Yes
M001148,Kendrick,Meek,1966-09-06,FL,Democrat,2007-01-04,2009-01-03,Yes
M001148,Kendrick,Meek,1966-09-06,FL,Democrat,2009-01-06,2010-12-22,Yes
M001161,Charles,Melancon,1947-10-03,LA,Democrat,2005-01-04,2006-12-09,No
M001161,Charles,Melancon,1947-10-03,LA,Democrat,2007-01-04,2009-01-03,Yes
M001161,Charles,Melancon,1947-10-03,LA,Democrat,2009-01-06,2010-12-22,Yes
M001175,Walter,Minnick,1942-09-20,ID,Democrat,2009-01-06,2010-12-22,No
M001167,Harry,Mitchell,1940-07-18,AZ,Democrat,2007-01-04,2009-01-03,No
M001167,Harry,Mitchell,1940-07-18,AZ,Democrat,2009-01-06,2010-12-22,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1983-01-03,1984-10-12,No
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1985-01-03,1986-10-18,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1987-01-06,1988-10-22,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1989-01-03,1990-10-28,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1991-01-03,1992-10-09,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1993-01-05,1994-12-01,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1995-01-04,1996-10-04,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1997-01-07,1998-12-19,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,1999-01-06,2000-12-15,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,2001-01-03,2002-11-22,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,2003-01-07,2004-12-09,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,2005-01-04,2006-12-09,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,2007-01-04,2009-01-03,Yes
M000844,Alan,Mollohan,1943-05-14,WV,Democrat,2009-01-06,2010-12-22,Yes
M001140,Dennis,Moore,1945-11-08,KS,Democrat,1999-01-06,2000-12-15,No
M001140,Dennis,Moore,1945-11-08,KS,Democrat,2001-01-03,2002-11-22,Yes
M001140,Dennis,Moore,1945-11-08,KS,Democrat,2003-01-07,2004-12-09,Yes
M001140,Dennis,Moore,1945-11-08,KS,Democrat,2005-01-04,2006-12-09,Yes
M001140,Dennis,Moore,1945-11-08,KS,Democrat,2007-01-04,2009-01-03,Yes
M001140,Dennis,Moore,1945-11-08,KS,Democrat,2009-01-06,2010-12-22,Yes
M001168,Patrick,Murphy,1973-10-19,PA,Democrat,2007-01-04,2009-01-03,No
M001168,Patrick,Murphy,1973-10-19,PA,Democrat,2009-01-06,2010-12-22,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1973-01-03,1974-12-20,No
M001120,John,Murtha,1932-06-17,PA,Democrat,1975-01-14,1976-10-01,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1977-01-04,1978-10-15,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1979-01-15,1980-12-16,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1981-01-05,1982-12-23,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1983-01-03,1984-10-12,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1985-01-03,1986-10-18,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1987-01-06,1988-10-22,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1989-01-03,1990-10-28,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1991-01-03,1992-10-09,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1993-01-05,1994-12-01,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1995-01-04,1996-10-04,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1997-01-07,1998-12-19,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,1999-01-06,2000-12-15,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,2001-01-03,2002-11-22,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,2003-01-07,2004-12-09,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,2005-01-04,2006-12-09,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,2007-01-04,2009-01-03,Yes
M001120,John,Murtha,1932-06-17,PA,Democrat,2009-01-06,2010-02-08,Yes
N000183,Glenn,Nye,1974-09-09,VA,Democrat,2009-01-06,2010-12-22,No
O000006,James,Oberstar,1934-09-10,MN,Democrat,1975-01-14,1976-10-01,No
O000006,James,Oberstar,1934-09-10,MN,Democrat,1977-01-04,1978-10-15,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1979-01-15,1980-12-16,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1981-01-05,1982-12-23,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1983-01-03,1984-10-12,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1985-01-03,1986-10-18,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1987-01-06,1988-10-22,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1989-01-03,1990-10-28,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1991-01-03,1992-10-09,Yes
O000006,James,Oberstar,1934-09-10,MN,Democrat,1993-01-05,1994-12-01,Yes
